LoanNr_ChkDgt,Zip,NAICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,SBA_Appv,prediction
3064435005,85282,54,2008,54,4,1.0,1,5,0,1,1,0,119000.0,25000.0,charged off
5005195004,98103,23,2012,84,2,1.0,2,0,0,1,1,0,25037.0,12500.0,paid in full
2381705002,40291,56,2007,84,2,2.0,15,2,55185,1,0,0,140000.0,105000.0,paid in full
3631385000,54304,72,2009,84,0,2.0,20,20,70556,1,0,0,200000.0,180000.0,paid in full
3373125010,5672,45,2009,4,2,2.0,2,2,0,1,0,0,30000.0,27000.0,paid in full
1750515006,49072,81,2006,180,3,2.0,2,5,0,1,0,0,150000.0,75000.0,paid in full
1870845005,2301,81,2006,84,2,2.0,0,2,0,1,0,0,30000.0,15000.0,paid in full
8738124010,14620,33,2005,84,1,1.0,0,1,1,1,1,0,49000.0,12500.0,paid in full
7370934002,21158,72,2004,360,1,2.0,0,0,1,2,0,0,299999.0,262500.0,paid in full
4367424008,84020,62,2001,12,3,2.0,3,6,1,1,1,0,30000.0,15000.0,paid in full
2183654003,30501,81,1998,246,4,1.0,0,0,1,0,0,0,277555.0,208166.0,paid in full
6188214008,91792,44,2003,84,1,1.0,1,1,1,1,1,0,11502.0,5000.0,paid in full
3890755009,92373,81,2010,300,32,1.0,0,25,0,1,0,0,1491000.0,1341900.0,paid in full
2885816000,60188,23,2007,76,3,1.0,2,5,1,1,1,0,53739.0,23500.0,charged off
9096054004,7407,44,2005,10,5,1.0,0,0,1,1,1,0,50000.0,25000.0,charged off
8581343000,58103,44,1995,84,9,1.0,0,0,1,0,0,0,125000.0,112500.0,paid in full
3626965003,70808,72,2009,24,2,2.0,1,3,0,1,1,0,50000.0,45000.0,paid in full
5624264004,2043,51,2002,84,15,1.0,15,30,1,1,1,0,250000.0,125000.0,paid in full
2274655005,33431,33,2007,84,24,1.0,6,24,0,1,0,0,2000000.0,1500000.0,paid in full
1877345000,30331,54,2006,47,4,1.0,0,4,0,1,0,0,53800.0,25000.0,charged off
2584064004,70502,54,1999,240,8,1.0,3,5,1,0,0,0,126000.0,126000.0,paid in full
4326003008,95403,81,1991,282,3,1.0,0,0,1,0,0,0,593000.0,474400.0,paid in full
1295975001,44052,33,2005,84,4,1.0,1,5,1,1,1,0,158750.0,37500.0,paid in full
6294324010,90067,62,2003,72,2,1.0,0,2,1,1,1,0,10000.0,5000.0,paid in full
4967144000,39350,11,2002,180,2,1.0,0,0,1,2,0,0,329000.0,246750.0,paid in full
2801235000,33815,54,2008,60,0,2.0,3,3,0,1,0,0,90000.0,45000.0,paid in full
4902943007,39401,23,1992,120,20,1.0,0,0,1,0,0,0,140000.0,116200.0,paid in full
6855824008,19462,44,2004,28,1,1.0,1,1,1,1,1,0,17000.0,5250.0,charged off
3884265008,77007,44,2010,120,1,2.0,1,1,0,1,0,0,100000.0,90000.0,paid in full
7567363005,66203,81,1994,210,9,1.0,0,0,1,0,0,0,402300.0,301725.0,paid in full
7859273004,7901,44,1995,84,18,2.0,0,0,1,0,0,1,100000.0,90000.0,paid in full
2497725010,28016,23,2007,58,11,1.0,0,11,0,1,1,0,145626.0,40000.0,charged off
5134375006,33432,61,2012,60,8,1.0,0,0,0,1,0,0,200000.0,100000.0,paid in full
1678185008,29229,23,2006,43,1,1.0,0,1,0,1,0,0,25500.0,9000.0,charged off
5740293003,39476,11,1993,191,2,2.0,0,0,1,0,0,0,484000.0,406560.0,paid in full
5055904005,85021,32,2002,75,1,1.0,2,1,1,1,1,0,45000.0,22500.0,paid in full
9416123005,94530,54,1996,60,4,1.0,0,0,1,0,0,1,80000.0,64000.0,paid in full
2078485005,14094,72,2007,84,20,1.0,0,20,0,1,1,0,60988.0,12500.0,paid in full
6417073001,78219,42,1994,48,5,1.0,0,0,1,0,0,1,100000.0,90000.0,paid in full
2509265001,11355,42,2007,65,6,1.0,0,6,0,1,1,0,36414.0,12500.0,charged off
2466235002,80226,72,2007,84,10,1.0,1,10,0,1,0,0,30300.0,15150.0,paid in full
9129384006,27526,72,2005,60,55,1.0,0,0,34830,1,0,0,375000.0,281250.0,paid in full
3907804001,3225,54,2000,48,1,1.0,0,1,1,1,1,0,77892.0,24950.0,paid in full
5346774003,17581,42,2002,60,2,1.0,0,2,1,1,1,0,100000.0,50000.0,paid in full
6168225010,45241,23,2013,12,8,1.0,3,8,0,2,1,0,205000.0,100000.0,paid in full
2938225009,10013,81,2008,15,3,1.0,0,3,0,1,1,0,30617.0,10000.0,charged off
4447023010,4967,56,1991,180,11,1.0,0,0,1,0,0,0,665000.0,532180.0,paid in full
4563234007,51250,11,2001,240,2,1.0,0,0,1,2,0,0,246600.0,184950.0,paid in full
2810084009,6241,23,1999,300,14,1.0,0,0,1,0,0,0,300000.0,225000.0,paid in full
6026773002,14626,54,1994,120,13,1.0,0,0,1,0,0,0,400000.0,340000.0,paid in full
6024483005,84115,42,1994,12,3,1.0,0,0,1,0,0,0,150000.0,112500.0,paid in full
9635183001,46506,45,1997,51,2,2.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
2323495002,94538,52,2007,56,5,1.0,0,5,0,1,0,0,35000.0,10000.0,charged off
1211865007,77098,42,2005,84,1,1.0,0,0,1,1,1,0,224999.0,75000.0,paid in full
2807945002,13110,54,2008,37,3,2.0,0,3,0,1,0,0,25000.0,12500.0,charged off
2733966000,77043,42,2007,84,10,1.0,2,10,1,2,1,0,104441.0,25000.0,paid in full
7793654003,93221,11,2004,71,10,1.0,0,0,1,2,0,0,1134000.0,850500.0,paid in full
9367283010,4970,23,1996,240,7,1.0,0,0,1,0,0,1,84000.0,67200.0,paid in full
5562134004,2050,53,2002,84,1,1.0,0,1,1,1,1,0,42921.0,5000.0,paid in full
3109685004,14094,61,2008,65,1,2.0,0,1,0,1,1,0,5600.0,2500.0,charged off
6463694007,83704,72,2003,300,33,1.0,0,0,1,1,0,0,630700.0,473025.0,paid in full
2987575005,66085,56,2008,84,2,1.0,0,2,0,1,1,0,10425.0,5000.0,paid in full
4446124010,20852,42,2001,240,2,1.0,30,30,1,1,0,0,1000000.0,1000000.0,paid in full
4659253000,63028,62,1992,84,30,1.0,0,0,1,0,0,0,90000.0,72000.0,paid in full
2671675004,33973,81,2007,110,9,1.0,1,9,0,1,0,0,204000.0,203250.0,paid in full
2763494010,75833,11,1999,180,2,1.0,0,0,1,0,0,0,1255000.0,749988.0,paid in full
2853344004,95117,54,1999,87,23,1.0,0,0,1,0,0,0,450000.0,337500.0,paid in full
8753363003,94513,44,1996,120,23,1.0,0,0,1,0,0,0,250000.0,187500.0,paid in full
3983015009,57078,48,2010,76,3,1.0,0,3,0,1,0,0,34512.0,34512.0,paid in full
4747723010,78551,62,1992,84,61,1.0,0,0,1,0,0,0,145112.0,135000.0,paid in full
6274644004,44511,72,2003,84,5,2.0,0,0,78760,1,0,1,140000.0,119000.0,paid in full
4272864008,25507,81,2001,87,1,2.0,0,0,1,1,0,0,23000.0,19550.0,paid in full
2685385001,44118,44,2007,49,1,2.0,1,2,0,1,0,0,50300.0,42755.0,charged off
8708533007,10923,62,1996,85,3,2.0,0,0,1,0,0,1,60000.0,48000.0,paid in full
2547655001,11433,48,2007,61,5,1.0,0,5,0,1,1,0,6334.0,2500.0,charged off
2870915007,85340,48,2008,49,4,1.0,0,4,0,1,1,0,25000.0,12500.0,charged off
2005715001,30263,45,2006,32,4,2.0,0,4,0,2,0,0,20000.0,10000.0,charged off
2676656004,21161,72,2007,48,32,1.0,0,32,78059,1,1,0,43753.0,12500.0,charged off
2668426005,98036,72,2007,84,7,2.0,25,32,1,1,1,0,103857.0,37500.0,paid in full
2296606009,93401,51,2006,12,3,1.0,0,3,1,1,1,0,50000.0,25000.0,charged off
5736103000,27834,54,1993,180,8,1.0,0,0,1,0,0,0,550000.0,467500.0,paid in full
2920085006,29210,56,2008,99,10,1.0,15,10,0,1,0,0,25000.0,21250.0,paid in full
3185004005,95112,33,1999,240,6,1.0,2,0,1,1,0,0,187000.0,187000.0,paid in full
2127475010,85014,62,2007,84,4,1.0,0,4,0,1,1,0,26325.0,5000.0,paid in full
8980964002,49854,45,2005,83,2,1.0,0,2,1,2,1,0,67631.0,15000.0,paid in full
1927595004,44128,56,2006,39,2,1.0,0,2,0,1,1,0,158246.0,50000.0,charged off
1726655002,3103,44,2006,60,1,2.0,2,3,0,2,0,0,50800.0,25400.0,paid in full
6862514007,20878,44,2004,13,12,1.0,2,14,1,1,0,0,125000.0,25000.0,charged off
5541664000,30312,33,2002,84,7,1.0,0,7,1,1,1,0,50000.0,25000.0,paid in full
5661003010,50681,11,1993,30,1,1.0,0,0,1,0,0,0,76000.0,68400.0,paid in full
7774114010,90021,42,2004,84,6,1.0,2,6,1,1,1,0,20000.0,10000.0,paid in full
3692406004,57064,54,2009,60,3,1.0,0,3,1,2,0,0,36500.0,18250.0,paid in full
5768244008,11358,54,2003,84,2,1.0,3,2,1,1,1,0,10015.0,5000.0,paid in full
8038954000,92821,42,2005,25,6,1.0,0,6,1,1,1,0,92335.0,22500.0,charged off
7309324008,70706,72,2004,89,1,2.0,0,0,1,2,0,0,265000.0,198750.0,paid in full
6730534000,32810,32,2003,84,25,1.0,0,25,53650,1,1,0,50000.0,25000.0,paid in full
4802563003,14701,32,1992,120,2,2.0,0,0,1,0,0,0,1050000.0,749700.0,paid in full
1238555008,5032,23,2005,24,8,2.0,0,8,1,2,1,0,243021.0,50000.0,paid in full
7157663009,95991,23,1994,240,3,1.0,0,0,1,0,0,0,92300.0,64610.0,paid in full
2041785008,55127,23,2006,84,5,1.0,1,6,0,1,1,0,181167.0,23000.0,paid in full
3992054005,16049,31,2001,36,2,1.0,0,0,1,1,0,0,90000.0,80000.0,paid in full
1276425005,89146,33,2005,84,3,1.0,0,3,1,1,1,0,31651.0,11000.0,paid in full
6199503000,99517,54,1994,48,4,1.0,0,0,1,0,0,0,30750.0,26094.0,paid in full
2810265000,11209,72,2008,60,6,2.0,0,6,0,1,0,0,100000.0,50000.0,paid in full
8172703000,2035,31,1995,84,12,1.0,0,0,1,0,0,0,53400.0,48060.0,paid in full
6267954005,97209,54,2003,84,4,1.0,1,5,1,1,1,0,10000.0,7500.0,paid in full
4314293006,62626,44,1991,177,14,1.0,0,0,1,0,0,0,250000.0,175000.0,paid in full
6893914001,80231,81,2004,84,5,1.0,0,5,1,2,1,0,21654.0,10000.0,paid in full
7173264003,2857,42,2004,84,1,1.0,0,1,1,1,1,0,65100.0,32500.0,paid in full
9760833005,93654,23,1997,300,5,1.0,0,0,1,0,0,0,144000.0,108000.0,paid in full
2768544000,13204,54,1999,82,1,2.0,0,0,1,0,1,0,25000.0,12500.0,paid in full
5082283008,83702,44,1992,240,37,1.0,15,22,1,0,0,0,425000.0,433000.0,paid in full
7483723009,30062,45,1994,60,6,1.0,0,0,482,0,0,1,47000.0,42300.0,paid in full
6038675007,94529,42,2013,300,7,1.0,0,0,0,1,0,0,267700.0,420750.0,paid in full
4084195007,7305,62,2010,84,2,2.0,5,2,0,1,1,0,49825.0,12500.0,paid in full
7392914008,11229,45,2004,84,44,1.0,1,44,1,1,1,0,54499.0,25000.0,paid in full
1538935006,11218,51,2006,47,1,2.0,2,1,0,1,0,0,14500.0,5000.0,charged off
6084104005,90057,31,2003,18,14,1.0,0,14,1,1,1,0,50000.0,25000.0,charged off
7318904007,33065,33,2004,84,4,1.0,3,4,1,1,1,0,55000.0,12500.0,paid in full
7049254003,33155,56,2004,84,2,1.0,0,2,1,1,1,0,50000.0,25000.0,paid in full
4193645010,50125,23,2010,1,3,1.0,0,3,0,2,1,0,306473.0,100000.0,paid in full
1800985006,43062,42,2006,84,1,1.0,0,1,0,2,1,0,110596.0,12500.0,paid in full
9665123006,76022,54,1997,84,6,1.0,0,0,1,0,0,1,100000.0,80000.0,paid in full
3041245004,44070,23,2008,48,2,2.0,0,2,0,1,0,0,10000.0,5000.0,charged off
4388713004,89118,23,1991,4,20,1.0,0,0,1,0,0,0,100000.0,90000.0,paid in full
6089354009,6106,23,2003,18,10,1.0,0,10,1,1,1,0,142439.0,40000.0,paid in full
2435735007,43064,33,2007,2,2,1.0,0,0,0,1,1,0,37421.0,12500.0,charged off
5561394010,19464,54,2002,64,2,1.0,0,2,1,1,1,0,15000.0,7500.0,paid in full
2766025000,68128,23,2008,84,12,1.0,1,13,0,1,1,0,47226.0,10000.0,paid in full
4204653006,79761,21,1990,84,19,2.0,0,0,1,0,0,0,105000.0,94500.0,paid in full
4440725008,48083,33,2011,300,2,1.0,53,55,0,1,0,0,1900000.0,1710000.0,paid in full
3427865005,84107,81,2009,84,4,1.0,0,4,1350,2,1,0,36812.0,10000.0,paid in full
3840993010,77590,44,1990,60,1,2.0,0,0,1,0,0,0,50000.0,45000.0,paid in full
1185195002,38654,48,2005,20,1,1.0,0,1,1,2,0,0,50000.0,25000.0,charged off
9061503001,71270,51,1996,36,2,2.0,0,0,1,0,0,1,11000.0,8800.0,paid in full
3387425007,77018,53,2009,48,3,1.0,3,3,0,1,0,0,16000.0,8000.0,paid in full
8234723002,22123,81,1995,121,2,2.0,0,0,66615,0,0,1,100000.0,90000.0,paid in full
2541556001,8036,42,2007,69,2,1.0,1,2,1,1,1,0,825000.0,100000.0,paid in full
2454495002,40212,33,2007,24,4,2.0,4,2,0,1,1,0,127334.0,50000.0,charged off
5718333006,21502,44,1993,240,15,1.0,5,10,1,0,0,0,573000.0,620000.0,paid in full
3303505000,30045,72,2009,45,4,1.0,1,4,0,1,0,0,24992.0,12500.0,charged off
8362603006,56601,45,1995,180,5,1.0,0,0,1,0,0,0,146400.0,131760.0,paid in full
6292314003,91604,81,2003,72,2,2.0,0,2,1,1,1,0,12300.0,6150.0,paid in full
3628715002,34994,52,2009,120,1,1.0,1,1,0,1,0,0,12500.0,11250.0,paid in full
1702845006,48180,33,2006,84,1,2.0,0,1,0,1,1,0,26318.0,28100.0,paid in full
1820995006,76104,81,2006,38,1,1.0,0,1,0,1,1,0,95737.0,12500.0,charged off
2709795001,48176,71,2007,60,1,2.0,3,1,0,1,0,0,90000.0,45000.0,paid in full
8993313009,5091,56,1996,51,1,2.0,0,0,1,0,0,1,20500.0,19200.0,paid in full
7460624007,33015,81,2004,84,2,1.0,6,8,1,1,1,0,14995.0,5000.0,paid in full
7168663004,35967,44,1994,84,5,2.0,0,0,1,0,0,0,60000.0,54000.0,paid in full
1186695001,80301,56,2005,84,20,1.0,1,20,1,1,0,0,50000.0,25000.0,paid in full
4061464006,91910,81,2001,300,8,1.0,0,0,1,1,0,0,519000.0,389250.0,paid in full
1751154000,17701,42,1998,84,1,1.0,0,0,1,0,0,1,34900.0,27920.0,paid in full
1720774006,94492,56,1998,120,6,1.0,0,0,1,0,0,0,175000.0,131250.0,paid in full
8422484006,46219,44,2005,84,11,1.0,5,16,1,1,1,0,250000.0,125000.0,paid in full
1682215007,61820,54,2006,84,2,2.0,0,0,0,1,1,0,121676.0,25000.0,paid in full
3372203005,59901,81,1989,180,7,1.0,0,0,0,0,0,0,160000.0,128000.0,paid in full
2151996009,52233,23,2006,84,3,2.0,0,0,1,2,0,0,243085.0,182314.0,paid in full
5342753004,13060,53,1993,72,43,2.0,0,0,1,0,0,0,200000.0,170000.0,paid in full
6930194010,11418,23,2004,72,4,1.0,2,4,1,1,1,0,45000.0,22500.0,paid in full
2853645007,11209,33,2008,13,1,1.0,0,1,0,1,1,0,81151.0,25350.0,charged off
1357494010,16037,23,1997,12,7,1.0,0,0,1,0,0,0,200000.0,150000.0,paid in full
8394673010,84094,62,1995,180,1,2.0,0,0,1,0,0,0,500000.0,375000.0,paid in full
2685426007,3053,54,2007,12,2,1.0,2,2,1,1,1,0,135070.0,37500.0,charged off
6024073000,60641,42,1994,12,35,1.0,0,0,1,0,0,0,500000.0,375000.0,paid in full
4773203000,57751,45,1992,84,2,1.0,0,0,1,0,0,0,40000.0,33600.0,paid in full
8286133004,88241,23,1995,12,7,1.0,0,0,1,0,0,1,25000.0,22500.0,paid in full
1024805005,33764,45,2004,84,2,1.0,0,0,1,1,1,0,100000.0,50000.0,paid in full
7733984006,90280,44,2004,36,6,1.0,2,8,1,1,1,0,130828.0,42500.0,paid in full
3827505001,21740,54,2010,60,10,1.0,2,10,0,2,0,0,350000.0,315000.0,paid in full
3300105003,63139,23,2009,51,2,1.0,5,7,0,1,1,0,18010.0,5000.0,charged off
7017534010,84401,32,2004,240,3,1.0,4,0,1,1,0,0,85000.0,89000.0,paid in full
5939454007,57701,44,2003,120,5,1.0,0,0,9118,1,0,0,285000.0,213750.0,paid in full
6215634001,98104,44,2003,84,2,1.0,0,2,1,1,1,0,79285.0,30000.0,paid in full
4800945009,10001,54,2011,84,1,2.0,2,3,0,1,1,0,75000.0,37500.0,paid in full
3771225000,53022,71,2010,63,1,2.0,0,1,4516,1,0,0,121000.0,108900.0,paid in full
4133613007,44060,81,1990,120,20,2.0,0,0,1,0,0,0,350000.0,297500.0,paid in full
4601454005,72120,44,2001,48,2,1.0,0,0,1,1,0,0,25000.0,21250.0,paid in full
3227693005,57570,81,1988,148,4,1.0,0,0,0,0,0,0,140000.0,126000.0,charged off
8673903010,10026,81,1995,66,1,2.0,0,0,1,0,0,0,190000.0,161500.0,paid in full
7912274000,85048,61,2005,36,3,1.0,2,5,1,1,1,0,55399.0,27500.0,charged off
3311665002,84120,48,2009,49,3,1.0,2,1,0,1,1,0,57657.0,17500.0,charged off
6978624007,33176,44,2004,84,4,1.0,6,4,1,1,1,0,50000.0,25000.0,paid in full
5516543001,80909,62,1993,240,7,1.0,0,0,1,0,0,0,238000.0,190400.0,paid in full
2527635009,25314,72,2007,66,1,2.0,8,0,0,1,0,0,10000.0,8500.0,charged off
3360696003,47802,54,2008,76,63,1.0,15,48,1,1,0,0,800000.0,600000.0,paid in full
1703216003,57108,81,2006,84,1,2.0,0,0,1,1,0,0,48000.0,40800.0,paid in full
5365094006,80907,48,2002,51,3,2.0,0,0,61400,1,0,0,210000.0,157500.0,charged off
8641283009,30622,33,1995,180,15,1.0,0,0,1,0,0,0,400000.0,300000.0,paid in full
5320874000,2481,54,2002,84,5,1.0,0,5,1,1,1,0,85200.0,42500.0,paid in full
1679785002,94124,44,2006,84,2,2.0,0,2,0,1,1,0,61960.0,11000.0,paid in full
8274833005,83704,62,1995,240,5,1.0,2,3,1,0,0,0,110000.0,110000.0,paid in full
4031543009,30030,54,1990,300,8,1.0,0,0,1,0,0,0,430875.0,394400.0,paid in full
2587415004,30671,56,2007,71,1,2.0,1,2,0,1,0,0,5000.0,4250.0,charged off
9256153003,93940,62,1996,141,4,1.0,0,0,1,0,0,1,75000.0,60000.0,paid in full
1040285004,44203,81,2004,58,10,2.0,0,0,1,2,0,0,20000.0,10000.0,charged off
5837524003,33321,44,2003,240,6,1.0,29,0,1,1,0,0,1000000.0,1000000.0,paid in full
4731965010,98532,33,2011,84,6,1.0,0,6,0,1,0,0,70000.0,59500.0,paid in full
2996876010,54001,32,2007,84,14,1.0,0,14,1,2,1,0,141030.0,50000.0,paid in full
7216914009,60607,48,2004,65,10,1.0,0,10,1,1,1,0,150000.0,75000.0,paid in full
2813394003,60044,31,1999,84,5,1.0,0,0,1,0,0,0,150000.0,112500.0,paid in full
3420633000,15222,42,1989,240,25,1.0,20,25,0,0,0,0,436000.0,436000.0,paid in full
6146303006,14702,45,1994,60,21,1.0,0,0,1,0,0,0,75000.0,63750.0,paid in full
3506185000,60555,42,2009,60,5,1.0,0,5,0,1,1,0,100000.0,50000.0,paid in full
2651134002,60510,33,1999,240,10,1.0,6,0,1,0,0,0,105000.0,105000.0,paid in full
2567955005,79401,42,2007,11,4,1.0,0,4,0,1,1,0,37500.0,10000.0,charged off
1840374009,76051,23,1998,84,1,2.0,0,0,1,0,0,1,22000.0,17600.0,paid in full
3808984003,55306,32,2000,240,23,1.0,10,13,1,1,0,0,514000.0,514000.0,paid in full
4017573000,68507,81,1990,180,5,2.0,0,0,1,0,0,0,150000.0,120000.0,paid in full
1250965005,10550,23,2005,20,2,2.0,2,2,1,1,1,0,51643.0,25000.0,charged off
7743554010,92880,33,2004,120,41,1.0,0,0,1,1,0,0,2000000.0,1500000.0,paid in full
1927465000,27278,54,2006,44,4,1.0,2,4,0,1,1,0,103869.0,25000.0,charged off
2097714001,1915,54,1998,24,5,1.0,0,0,1,0,1,0,100000.0,50000.0,paid in full
3519805006,54416,48,2009,36,2,1.0,0,2,0,2,0,0,12000.0,6000.0,paid in full
7819664005,47354,44,2004,44,15,1.0,0,0,1,2,0,0,440000.0,330000.0,paid in full
8931464009,7004,56,2005,58,2,1.0,0,2,1,1,1,0,10000.0,5000.0,charged off
4598503009,90701,42,1992,300,34,1.0,0,0,1,0,0,0,720000.0,576000.0,paid in full
5295534000,2826,42,2002,120,1,1.0,0,0,1,2,0,0,40000.0,34000.0,paid in full
4271664005,45373,23,2001,24,12,1.0,0,12,1,1,1,0,75000.0,37500.0,paid in full
9363584005,39648,72,2006,180,8,2.0,0,0,89629,2,0,0,550000.0,412500.0,paid in full
1062395003,30047,81,2004,84,5,1.0,0,0,1,2,1,0,30000.0,15000.0,paid in full
6935974007,1756,72,2004,48,27,1.0,0,0,1,1,0,1,30000.0,25500.0,paid in full
1370225000,78413,81,2005,84,3,1.0,0,3,0,1,1,0,17435.0,7000.0,paid in full
1530986001,67357,31,2006,180,4,2.0,0,0,1,2,0,0,145500.0,123675.0,paid in full
7573314004,1844,81,2004,36,1,1.0,0,1,1,2,1,0,6000.0,3000.0,paid in full
2703865008,90037,81,2007,57,2,1.0,0,2,0,1,1,0,122376.0,25000.0,charged off
1862224000,75686,44,1998,120,22,1.0,0,0,84025,0,0,0,628903.0,471677.0,paid in full
1831124002,6497,81,1998,240,9,1.0,0,0,1,0,0,0,275000.0,206250.0,paid in full
1250045000,21208,44,2005,60,5,1.0,2,5,1,1,1,0,36227.0,12500.0,paid in full
7094884003,95603,33,2004,36,20,1.0,0,20,1,1,1,0,533816.0,125000.0,paid in full
5969394003,7450,56,2003,48,2,1.0,2,4,1,1,1,0,31937.0,12250.0,paid in full
1566116000,76262,81,2006,84,4,1.0,0,4,1,1,1,0,138240.0,27500.0,paid in full
1335594004,1602,44,1997,60,5,2.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
3317663000,3867,32,1989,84,10,1.0,0,0,0,0,0,0,250000.0,212500.0,paid in full
6662705007,4743,53,2014,60,2,1.0,0,2,0,2,0,0,17000.0,8500.0,paid in full
7256194001,3825,56,2004,84,2,1.0,4,6,1,1,1,0,26241.0,12750.0,paid in full
2537265009,91311,23,2007,84,1,1.0,0,1,0,1,0,0,25000.0,12500.0,paid in full
2509125005,77339,62,2007,27,1,1.0,1,2,0,1,0,0,25000.0,12500.0,charged off
3690206010,56678,21,2009,5,5,1.0,2,5,1,2,1,0,100000.0,50000.0,paid in full
3781364004,92505,23,2000,5,4,1.0,0,4,1,1,1,0,76770.0,20000.0,charged off
7354974003,2828,33,2004,8,6,1.0,0,6,1,1,1,0,165568.0,37500.0,charged off
2870666000,93703,48,2007,6,3,1.0,4,3,1,1,1,0,540481.0,175000.0,charged off
2391276004,67880,62,2006,30,5,1.0,0,0,1,2,0,0,112000.0,84000.0,charged off
6075954000,59808,62,2003,36,1,2.0,0,1,1,1,1,0,35000.0,17500.0,paid in full
2377274005,39119,11,1999,180,1,1.0,0,0,1,0,0,0,435300.0,326475.0,paid in full
2127315008,30228,56,2007,71,1,2.0,0,1,0,1,0,0,10000.0,8500.0,charged off
2346406007,92694,52,2006,84,3,1.0,0,3,1,2,1,0,74201.0,20000.0,paid in full
3891435009,53021,23,2010,78,5,1.0,0,5,0,2,0,0,35000.0,35000.0,paid in full
1268245010,16505,23,2005,84,1,1.0,0,1,1,1,0,0,25000.0,12500.0,paid in full
9872803001,60607,42,1997,48,6,1.0,0,0,1,0,0,1,80000.0,64000.0,paid in full
1429134007,95519,54,1997,84,2,1.0,0,0,1,0,0,1,75000.0,60000.0,paid in full
1502925001,79416,54,2006,84,3,1.0,1,3,0,1,0,0,25000.0,12500.0,paid in full
5161114008,10036,42,2002,83,6,1.0,1,7,1,1,1,0,253290.0,50000.0,paid in full
3563733003,53115,33,1990,96,64,1.0,0,0,1,0,0,0,500000.0,400000.0,paid in full
4972775002,65738,44,2012,83,3,2.0,0,3,0,2,0,0,100000.0,50000.0,paid in full
3321235006,32935,42,2009,60,7,1.0,5,12,0,1,0,0,100000.0,50000.0,paid in full
2581035007,12972,71,2007,180,1,2.0,4,1,0,1,0,0,245000.0,183750.0,paid in full
1484245004,11004,81,2006,43,5,1.0,0,5,0,1,1,0,75000.0,37500.0,charged off
5504493002,50511,44,1993,127,3,2.0,0,0,1,0,0,0,40000.0,32000.0,paid in full
2713075000,18603,72,2007,120,0,2.0,6,6,0,2,0,0,75000.0,37500.0,paid in full
2114985000,99403,21,2007,84,2,1.0,0,2,0,1,1,0,19500.0,5000.0,paid in full
5166984010,80021,54,2002,84,2,1.0,0,2,1,1,1,0,69669.0,17500.0,paid in full
2463675010,64153,81,2007,36,2,1.0,0,2,0,1,0,0,20000.0,10000.0,charged off
2115605004,75206,31,2007,84,2,1.0,0,2,0,1,0,0,25300.0,12650.0,paid in full
3152624007,63122,81,1999,120,12,1.0,0,0,1,1,0,0,341000.0,255750.0,paid in full
1286555002,48154,72,2005,60,16,1.0,0,16,43351,1,0,0,150000.0,112500.0,paid in full
2606575002,40228,23,2007,60,2,2.0,0,2,0,1,1,0,35949.0,10000.0,paid in full
2496955007,91606,23,2007,65,2,1.0,0,2,0,1,0,0,35000.0,17500.0,charged off
4842944000,37066,33,2001,36,5,2.0,0,0,1,0,1,0,157500.0,150000.0,paid in full
2084885003,48195,42,2007,68,4,1.0,0,4,0,1,1,0,111725.0,50000.0,charged off
7544114004,94706,81,2004,84,1,1.0,0,1,1,1,1,0,22575.0,11250.0,paid in full
4587905008,44256,23,2011,84,3,1.0,1,2,0,1,0,0,149000.0,74500.0,paid in full
2561775009,11559,54,2007,84,3,2.0,0,3,0,1,1,0,4500.0,2250.0,paid in full
2157126007,77091,23,2006,84,10,1.0,20,10,1,1,1,0,67980.0,25000.0,paid in full
1318025002,17603,44,2005,84,1,2.0,0,2,1,1,0,0,11900.0,6000.0,paid in full
1702825000,33065,32,2006,38,19,1.0,0,19,0,1,1,0,115697.0,50000.0,charged off
3259605008,83442,23,2009,84,2,2.0,10,2,0,1,1,0,247263.0,25000.0,paid in full
1385655003,40502,44,2005,60,2,2.0,2,2,0,1,1,0,21266.0,10000.0,paid in full
4035925005,4011,72,2010,84,0,2.0,8,0,0,1,1,0,6947.0,2500.0,paid in full
6120074007,77077,42,2003,84,2,1.0,0,0,1,1,0,0,150000.0,127500.0,paid in full
7185794006,74001,72,2004,175,15,2.0,0,0,1,1,0,0,255000.0,191250.0,paid in full
1831054005,10001,23,1998,36,10,1.0,0,0,1,0,1,0,40000.0,20000.0,paid in full
6533714007,2115,56,2003,84,28,1.0,0,28,1,1,1,0,5000.0,2500.0,paid in full
3036825007,33314,81,2008,63,3,1.0,1,3,0,1,0,0,15000.0,12750.0,charged off
2493845003,84027,56,2007,84,5,2.0,0,5,0,1,1,0,24451.0,7500.0,paid in full
2349505001,95020,23,2007,71,1,1.0,0,1,0,1,1,0,17650.0,7500.0,charged off
5263963010,18063,33,1993,105,9,1.0,0,0,1,0,0,0,350000.0,287000.0,paid in full
8852624000,53589,54,2005,28,1,1.0,0,1,1,2,1,0,38565.0,5000.0,charged off
4252735003,95834,72,2010,93,2,1.0,4,2,0,1,0,0,12500.0,10625.0,charged off
3591696000,92618,33,2009,12,1,1.0,0,1,1,0,1,0,1465444.0,937500.0,paid in full
